FEATURES,IMPORTANCE
AMINA_FLOW_mean,100.0
ORE_PULP_PH_mean,70.34789380223475
IRON_FEED_PERC_mean,67.61453960963478
SILICA_FEED_PERC_mean,44.701844390851
ORE_PULP_DENSITY_mean,39.23282348718042
ORE_PULP_FLOW_mean,24.654302095533108
STARCH_FLOW_mean,8.332509119268774
