,feed_blend_cluster_id,controllables_cluster_id,IRON_FEED_PERC_mean_historical_actuals,SILICA_FEED_PERC_mean_historical_actuals,STARCH_FLOW_mean_historical_actuals,AMINA_FLOW_mean_historical_actuals,ORE_PULP_FLOW_mean_historical_actuals,ORE_PULP_PH_mean_historical_actuals,ORE_PULP_DENSITY_mean_historical_actuals,FLOTATION_COLUMN_01_AIR_FLOW_mean_historical_actuals,FLOTATION_COLUMN_02_AIR_FLOW_mean_historical_actuals,FLOTATION_COLUMN_03_AIR_FLOW_mean_historical_actuals,FLOTATION_COLUMN_04_AIR_FLOW_mean_historical_actuals,FLOTATION_COLUMN_05_AIR_FLOW_mean_historical_actuals,FLOTATION_COLUMN_06_AIR_FLOW_mean_historical_actuals,FLOTATION_COLUMN_07_AIR_FLOW_mean_historical_actuals,FLOTATION_COLUMN_01_LEVEL_mean_historical_actuals,FLOTATION_COLUMN_02_LEVEL_mean_historical_actuals,FLOTATION_COLUMN_03_LEVEL_mean_historical_actuals,FLOTATION_COLUMN_04_LEVEL_mean_historical_actuals,FLOTATION_COLUMN_05_LEVEL_mean_historical_actuals,FLOTATION_COLUMN_06_LEVEL_mean_historical_actuals,FLOTATION_COLUMN_07_LEVEL_mean_historical_actuals,FLOTATION_COLUMN_01_AIR_FLOW_mean_historical_actuals,FLOTATION_COLUMN_02_AIR_FLOW_mean_historical_actuals,FLOTATION_COLUMN_03_AIR_FLOW_mean_historical_actuals,FLOTATION_COLUMN_04_AIR_FLOW_mean_historical_actuals,FLOTATION_COLUMN_05_AIR_FLOW_mean_historical_actuals,FLOTATION_COLUMN_06_AIR_FLOW_mean_historical_actuals,FLOTATION_COLUMN_07_AIR_FLOW_mean_historical_actuals,FLOTATION_COLUMN_01_LEVEL_mean_historical_actuals,FLOTATION_COLUMN_02_LEVEL_mean_historical_actuals,FLOTATION_COLUMN_03_LEVEL_mean_historical_actuals,FLOTATION_COLUMN_04_LEVEL_mean_historical_actuals,FLOTATION_COLUMN_05_LEVEL_mean_historical_actuals,FLOTATION_COLUMN_06_LEVEL_mean_historical_actuals,FLOTATION_COLUMN_07_LEVEL_mean_historical_actuals,IRON_CONCENTRATE_PERC_mean_historical_actuals,SILICA_CONCENTRATE_PERC_mean_historical_actuals
10,0,10,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,239.37358671614055,239.26468361136975,239.3654388837161,299.29964149367214,300.45218722228987,250.1150784157836,250.04767921904096,661.2996639964088,712.9708591777696,650.8229785853766,419.377506924148,450.9608283201797,458.31633145367783,417.2947726290812,239.37358671614055,239.26468361136975,239.3654388837161,299.29964149367214,300.45218722228987,250.1150784157836,250.04767921904096,661.2996639964088,712.9708591777696,650.8229785853766,419.377506924148,450.9608283201797,458.31633145367783,417.2947726290812,65.10725641715457,2.176702830558417
11,0,11,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,190.5026496776638,193.17457570710326,193.34331160664792,299.29964149367214,300.45218722228987,250.05910859375,250.11233866705246,798.2551042060722,797.8161122607694,798.5122658225991,424.03469412289814,451.4486930989583,454.6551592158565,452.3607437282986,190.5026496776638,193.17457570710326,193.34331160664792,299.29964149367214,300.45218722228987,250.05910859375,250.11233866705246,798.2551042060722,797.8161122607694,798.5122658225991,424.03469412289814,451.4486930989583,454.6551592158565,452.3607437282986,65.10725641715457,2.176702830558417
12,0,12,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,290.7504697363035,285.326024158564,291.90009041914453,299.9398721833226,299.8222183345442,286.041161171382,295.54067497548357,577.618700936876,487.98144297908965,678.3648492824252,504.3740631442519,518.6957423584481,479.5681701355501,498.9157312409266,290.7504697363035,285.326024158564,291.90009041914453,299.9398721833226,299.8222183345442,286.041161171382,295.54067497548357,577.618700936876,487.98144297908965,678.3648492824252,504.3740631442519,518.6957423584481,479.5681701355501,498.9157312409266,65.10725641715457,2.176702830558417
13,0,13,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,299.9270605758102,257.17531643518515,299.94141574074075,300.0465079650016,300.65595223690826,302.526641796875,261.59231025752314,548.8097218243635,543.0919560908565,556.477567802545,526.415818995949,523.5550560908565,524.4121107783565,524.0857424551505,299.9270605758102,257.17531643518515,299.94141574074075,300.0465079650016,300.65595223690826,302.526641796875,261.59231025752314,548.8097218243635,543.0919560908565,556.477567802545,526.415818995949,523.5550560908565,524.4121107783565,524.0857424551505,65.10725641715457,2.176702830558417
14,0,14,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,251.9584735831737,251.89188404573756,252.07912575431033,299.6764946359834,299.8930936342593,252.39801812340357,253.50280304118772,399.96897354725417,402.529813763965,403.01290136095145,499.39468888489785,500.14717498802685,495.72029214160284,495.2139424429279,251.9584735831737,251.89188404573756,252.07912575431033,299.6764946359834,299.8930936342593,252.39801812340357,253.50280304118772,399.96897354725417,402.529813763965,403.01290136095145,499.39468888489785,500.14717498802685,495.72029214160284,495.2139424429279,65.10725641715457,2.176702830558417
15,0,15,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,291.1317854166667,290.952267008628,291.52513593223904,299.8161436468115,299.8947213909933,287.287905976431,291.85701826599325,399.9575963173401,400.38030748632156,400.56225933291245,495.0882097222222,495.1345285774411,495.92029525462965,494.66307138573234,291.1317854166667,290.952267008628,291.52513593223904,299.8161436468115,299.8947213909933,287.287905976431,291.85701826599325,399.9575963173401,400.38030748632156,400.56225933291245,495.0882097222222,495.1345285774411,495.92029525462965,494.66307138573234,65.10725641715457,2.176702830558417
16,0,16,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,299.9306843805115,299.8910310846561,299.9125102733686,300.26484056870794,298.86092353257135,338.54402611882716,338.82477305996474,645.136957244709,500.4865505621693,561.658951747134,362.7270354166667,342.96437435385843,354.1584534060847,348.03453344710846,299.9306843805115,299.8910310846561,299.9125102733686,300.26484056870794,298.86092353257135,338.54402611882716,338.82477305996474,645.136957244709,500.4865505621693,561.658951747134,362.7270354166667,342.96437435385843,354.1584534060847,348.03453344710846,65.10725641715457,2.176702830558417
17,0,17,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,250.05226964098534,250.11585060709294,250.05870483490565,299.29964149367214,300.45218722228987,250.06714532232704,250.03674627009082,545.0390475356751,520.9679121191285,548.8672612351456,514.0012317012471,529.4193020005393,541.4705006456304,530.4155294527428,250.05226964098534,250.11585060709294,250.05870483490565,299.29964149367214,300.45218722228987,250.06714532232704,250.03674627009082,545.0390475356751,520.9679121191285,548.8672612351456,514.0012317012471,529.4193020005393,541.4705006456304,530.4155294527428,65.10725641715457,2.176702830558417
18,0,18,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,283.9313498119213,281.41641917679397,283.39510456452547,299.9965335609362,300.12775734544624,297.5551390697338,297.3714314380787,511.28797712683377,449.2234496768904,449.04442101116894,351.98544607119095,358.16995107783566,355.0947789180662,353.7318535349151,283.9313498119213,281.41641917679397,283.39510456452547,299.9965335609362,300.12775734544624,297.5551390697338,297.3714314380787,511.28797712683377,449.2234496768904,449.04442101116894,351.98544607119095,358.16995107783566,355.0947789180662,353.7318535349151,65.10725641715457,2.176702830558417
19,0,19,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,250.07621541666668,249.83265905555555,250.07950384259257,299.29964149367214,300.45218722228987,250.10274462345677,250.07303887962965,796.5070580433539,787.0777109464111,798.4984700623572,398.42408281311117,405.1674076628601,434.90974913698955,404.99706052908357,250.07621541666668,249.83265905555555,250.07950384259257,299.29964149367214,300.45218722228987,250.10274462345677,250.07303887962965,796.5070580433539,787.0777109464111,798.4984700623572,398.42408281311117,405.1674076628601,434.90974913698955,404.99706052908357,65.10725641715457,2.176702830558417
20,0,20,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,250.07446330350783,250.0116988270121,249.983317835203,300.21799903992337,300.294479910041,250.49212698985045,250.46309870459402,612.0801789432038,595.3909726136017,602.5721623887108,390.5534063883736,402.14145541421834,405.0193067307692,402.88404011640847,250.07446330350783,250.0116988270121,249.983317835203,300.21799903992337,300.294479910041,250.49212698985045,250.46309870459402,612.0801789432038,595.3909726136017,602.5721623887108,390.5534063883736,402.14145541421834,405.0193067307692,402.88404011640847,65.10725641715457,2.176702830558417
21,0,21,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,297.91489868318604,298.7454999252946,298.72378262941913,299.9377534771651,299.93452227658486,299.8668051746633,299.8847406560396,459.0110834164623,461.2137917657034,465.5401671344455,349.69460875315656,349.85241315867006,352.8240183948863,351.2399762790591,297.91489868318604,298.7454999252946,298.72378262941913,299.9377534771651,299.93452227658486,299.8668051746633,299.8847406560396,459.0110834164623,461.2137917657034,465.5401671344455,349.69460875315656,349.85241315867006,352.8240183948863,351.2399762790591,65.10725641715457,2.176702830558417
22,0,22,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,249.89118157407407,249.86675246527778,249.89933042245372,299.29964149367214,300.45218722228987,250.03007448495367,250.01813353587963,494.9742597387059,490.43714206503665,494.1790327595548,469.2596971679225,478.12305415773454,494.63603538875276,487.68086236400467,249.89118157407407,249.86675246527778,249.89933042245372,299.29964149367214,300.45218722228987,250.03007448495367,250.01813353587963,494.9742597387059,490.43714206503665,494.1790327595548,469.2596971679225,478.12305415773454,494.63603538875276,487.68086236400467,65.10725641715457,2.176702830558417
23,0,23,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,296.78289845389986,283.8674414921791,297.8838617310019,299.95960871209104,299.5455879069148,286.41943089542343,288.602637100999,519.648314224355,509.83727026932587,579.7948578591679,408.2436160839557,413.750320839792,433.3433231623339,408.4991556014,296.78289845389986,283.8674414921791,297.8838617310019,299.95960871209104,299.5455879069148,286.41943089542343,288.602637100999,519.648314224355,509.83727026932587,579.7948578591679,408.2436160839557,413.750320839792,433.3433231623339,408.4991556014,65.10725641715457,2.176702830558417
24,0,24,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,299.9226783344356,299.93652406305114,299.92607525903884,299.92512447641093,299.8955119323192,300.012495579806,299.86553832671956,537.439843584656,495.45501655092596,497.119216920194,427.6748079273584,486.6188625787616,495.61679359567904,484.7332913056658,299.9226783344356,299.93652406305114,299.92607525903884,299.92512447641093,299.8955119323192,300.012495579806,299.86553832671956,537.439843584656,495.45501655092596,497.119216920194,427.6748079273584,486.6188625787616,495.61679359567904,484.7332913056658,65.10725641715457,2.176702830558417
25,0,25,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,230.25322264814815,230.33562060648148,230.23070662499998,299.56369629873547,299.64563850126194,250.063095875,250.10871763425928,681.8899171617489,687.3790799700505,681.6408404339322,403.3370280358169,406.7883168332574,439.7349725657753,413.34073105846784,230.25322264814815,230.33562060648148,230.23070662499998,299.56369629873547,299.64563850126194,250.063095875,250.10871763425928,681.8899171617489,687.3790799700505,681.6408404339322,403.3370280358169,406.7883168332574,439.7349725657753,413.34073105846784,65.10725641715457,2.176702830558417
26,0,26,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,239.97195848090058,250.40021449023595,243.72942700961406,299.73006268512364,299.93310842330317,269.7479681818183,286.9677949810606,641.515739672103,615.0123090106226,653.1545484127108,498.51255469457647,497.0684791955942,464.8319108794704,527.2624403035644,239.97195848090058,250.40021449023595,243.72942700961406,299.73006268512364,299.93310842330317,269.7479681818183,286.9677949810606,641.515739672103,615.0123090106226,653.1545484127108,498.51255469457647,497.0684791955942,464.8319108794704,527.2624403035644,65.10725641715457,2.176702830558417
27,0,27,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,299.90719072061194,299.9394324577295,299.93601545893716,299.9257096115137,299.9256629227053,299.9221200583736,300.00742312801935,401.0771367954912,403.07737584061806,415.8118539402174,449.7502528834541,450.1860603613124,580.186937354066,576.688418699678,299.90719072061194,299.9394324577295,299.93601545893716,299.9257096115137,299.9256629227053,299.9221200583736,300.00742312801935,401.0771367954912,403.07737584061806,415.8118539402174,449.7502528834541,450.1860603613124,580.186937354066,576.688418699678,65.10725641715457,2.176702830558417
28,0,28,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,243.7965047674163,241.35987286155208,244.80694239969134,299.29964149367214,300.45218722228987,246.65208177910063,247.493321686186,762.2133724024455,734.3032755688434,768.9146109472085,482.9680393173537,538.8808894937721,446.25909749906793,516.93213721721,243.7965047674163,241.35987286155208,244.80694239969134,299.29964149367214,300.45218722228987,246.65208177910063,247.493321686186,762.2133724024455,734.3032755688434,768.9146109472085,482.9680393173537,538.8808894937721,446.25909749906793,516.93213721721,65.10725641715457,2.176702830558417
29,0,29,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,296.8673634963768,292.2889331446256,297.2453601977657,299.91634150859016,299.9274057448355,297.74329139241144,297.562528800993,493.40691587028135,486.5525460521365,479.9534883720155,434.2663245623797,437.5410861554988,433.28273000907427,429.3559926518851,296.8673634963768,292.2889331446256,297.2453601977657,299.91634150859016,299.9274057448355,297.74329139241144,297.562528800993,493.40691587028135,486.5525460521365,479.9534883720155,434.2663245623797,437.5410861554988,433.28273000907427,429.3559926518851,65.10725641715457,2.176702830558417
30,0,30,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,258.6714123959446,264.2733313336449,275.21370387102536,299.8039730325731,299.91690990513456,260.5307896786492,274.4439699891068,520.8483988216713,545.8252422493985,677.7702275820175,529.4063982136535,554.2026321821946,565.7939885224722,420.6508089289796,258.6714123959446,264.2733313336449,275.21370387102536,299.8039730325731,299.91690990513456,260.5307896786492,274.4439699891068,520.8483988216713,545.8252422493985,677.7702275820175,529.4063982136535,554.2026321821946,565.7939885224722,420.6508089289796,65.10725641715457,2.176702830558417
31,0,31,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,299.94924237037037,299.93305356018516,299.93057944444445,299.4668674367445,299.60533933892725,349.70990262962965,318.14062428487654,583.9261263703703,503.1589304444444,430.6407830286169,396.2973411001593,398.41071073148146,407.21715363159376,355.7403154308642,299.94924237037037,299.93305356018516,299.93057944444445,299.4668674367445,299.60533933892725,349.70990262962965,318.14062428487654,583.9261263703703,503.1589304444444,430.6407830286169,396.2973411001593,398.41071073148146,407.21715363159376,355.7403154308642,65.10725641715457,2.176702830558417
32,0,32,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,299.46308250578704,297.7129343200232,299.28376116319447,300.0574778028953,299.63646663643317,317.74946785590276,311.4262577976466,440.17520247867935,429.64548647181084,438.60972050893344,372.7194139371604,375.66208563043176,378.13743226804274,376.69847181687544,299.46308250578704,297.7129343200232,299.28376116319447,300.0574778028953,299.63646663643317,317.74946785590276,311.4262577976466,440.17520247867935,429.64548647181084,438.60972050893344,372.7194139371604,375.66208563043176,378.13743226804274,376.69847181687544,65.10725641715457,2.176702830558417
33,0,33,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,299.89478364631026,249.95288985642952,299.85499930187103,300.2108150508996,299.14178496089363,335.0670842244504,334.01570752305093,417.74237781413854,545.952095695721,420.16112865843695,355.03584677382776,353.3068283649174,354.43100795109535,357.0088697021261,299.89478364631026,249.95288985642952,299.85499930187103,300.2108150508996,299.14178496089363,335.0670842244504,334.01570752305093,417.74237781413854,545.952095695721,420.16112865843695,355.03584677382776,353.3068283649174,354.43100795109535,357.0088697021261,65.10725641715457,2.176702830558417
34,0,34,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,260.13241545833336,299.72982489814814,299.8715382222222,299.89463224537036,299.88580727314815,300.05902491203705,299.88708049074074,507.713475395655,500.97498317868974,570.2161189307429,447.59535474675454,448.7397692965344,463.3584568355948,459.1980372906103,260.13241545833336,299.72982489814814,299.8715382222222,299.89463224537036,299.88580727314815,300.05902491203705,299.88708049074074,507.713475395655,500.97498317868974,570.2161189307429,447.59535474675454,448.7397692965344,463.3584568355948,459.1980372906103,65.10725641715457,2.176702830558417
35,0,35,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,248.4185424268288,248.3034141768258,248.41123889313795,299.29964149367214,300.36489839966777,250.05490078305334,250.03628274279774,611.2015912195799,599.391086812423,611.3589856016334,431.32171773931947,450.03198472595517,452.7211140297241,455.2788591659863,248.4185424268288,248.3034141768258,248.41123889313795,299.29964149367214,300.36489839966777,250.05490078305334,250.03628274279774,611.2015912195799,599.391086812423,611.3589856016334,431.32171773931947,450.03198472595517,452.7211140297241,455.2788591659863,65.10725641715457,2.176702830558417
36,0,36,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,236.5320007129939,238.78816806150323,236.63783275032844,299.91853449074074,299.8949680555556,280.45050930523746,290.57727650894327,552.027705259497,533.9164996229084,517.6880206054204,449.54691460675343,377.30879594273597,466.9645366576928,374.5849984349226,236.5320007129939,238.78816806150323,236.63783275032844,299.91853449074074,299.8949680555556,280.45050930523746,290.57727650894327,552.027705259497,533.9164996229084,517.6880206054204,449.54691460675343,377.30879594273597,466.9645366576928,374.5849984349226,65.10725641715457,2.176702830558417
37,0,37,57.655400326797384,12.728759337068162,2685.5665495920393,469.37815472099334,399.3389070295922,9.73293481707357,1.655225454967157,299.7924028237547,292.6245813865222,299.9211493992504,300.07484696585954,298.6336803187922,349.4378906801966,343.3599542410714,482.7866389438882,485.45197015143754,475.31773990725594,409.5654721344193,408.7715338759007,395.59815544609444,392.5461156048806,299.7924028237547,292.6245813865222,299.9211493992504,300.07484696585954,298.6336803187922,349.4378906801966,343.3599542410714,482.7866389438882,485.45197015143754,475.31773990725594,409.5654721344193,408.7715338759007,395.59815544609444,392.5461156048806,65.10725641715457,2.176702830558417
