feed_blend_cluster_id,controllables_cluster_id,IRON_FEED_PERC_mean_historical_actuals,SILICA_FEED_PERC_mean_historical_actuals,STARCH_FLOW_mean_historical_actuals,AMINA_FLOW_mean_historical_actuals,ORE_PULP_FLOW_mean_historical_actuals,ORE_PULP_PH_mean_historical_actuals,ORE_PULP_DENSITY_mean_historical_actuals,FLOTATION_COLUMN_01_AIR_FLOW_mean_simulations,FLOTATION_COLUMN_02_AIR_FLOW_mean_simulations,FLOTATION_COLUMN_03_AIR_FLOW_mean_simulations,FLOTATION_COLUMN_04_AIR_FLOW_mean_simulations,FLOTATION_COLUMN_05_AIR_FLOW_mean_simulations,FLOTATION_COLUMN_06_AIR_FLOW_mean_simulations,FLOTATION_COLUMN_07_AIR_FLOW_mean_simulations,FLOTATION_COLUMN_01_LEVEL_mean_simulations,FLOTATION_COLUMN_02_LEVEL_mean_simulations,FLOTATION_COLUMN_03_LEVEL_mean_simulations,FLOTATION_COLUMN_04_LEVEL_mean_simulations,FLOTATION_COLUMN_05_LEVEL_mean_simulations,FLOTATION_COLUMN_06_LEVEL_mean_simulations,FLOTATION_COLUMN_07_LEVEL_mean_simulations,IRON_CONCENTRATE_PERC_mean_simulated_predictions,SILICA_CONCENTRATE_PERC_mean_simulated_predictions,IRON_AND_SILICA_CONCENTRATE_PERC_mean_simulated_predictions
1.0,0.0,56.45504767353165,14.64033752860412,3643.5140307084534,510.8785783386346,399.8943147643849,9.997679725654661,1.692985815164129,287.73754210311324,288.534218406489,290.4285106492584,299.86188369533164,299.93919764691765,290.12867015739494,291.51814430727364,503.2741191490407,503.39499592377786,515.6512844627955,469.446646110335,472.7529666752294,476.0356100886048,465.008386886795,65.3609860843255,1.9932825855601888,32.79062715834472
1.0,1.0,56.45504767353165,14.64033752860412,3643.5140307084534,510.8785783386346,399.8943147643849,9.997679725654661,1.692985815164129,228.7662173454835,228.4266790092169,229.35918540242878,299.3716570316468,300.2654861294593,249.745058036279,249.84937141417737,766.1060970535792,761.1853092960871,775.7770161703976,424.6551238499989,443.2373629029023,454.25747336691,435.54545095389705,65.41271298465861,2.27495992635221,28.75334735655972
1.0,2.0,56.45504767353165,14.64033752860412,3643.5140307084534,510.8785783386346,399.8943147643849,9.997679725654661,1.692985815164129,251.42257459845337,251.75228215214952,252.28963306463947,299.6902514196519,300.0169420900418,258.4243518058737,259.7574916017781,618.0943141402663,616.1719004493243,620.1480576306133,416.472268247719,427.5568550337783,443.155329229628,431.18078046729346,65.37974531936217,2.2071971083270787,29.621163000216164
1.0,3.0,56.45504767353165,14.64033752860412,3643.5140307084534,510.8785783386346,399.8943147643849,9.997679725654661,1.692985815164129,298.6177701590054,290.31514665834044,299.1411454405695,299.93336684902647,299.67777326800797,313.9434776350689,307.8999334192458,440.5886219523445,469.31541859836307,447.5878387208295,355.5586526249696,356.17380567104976,362.8552318406142,355.75937131388343,65.21175291467287,2.4040942276195976,27.125289918125205
1.0,4.0,56.45504767353165,14.64033752860412,3643.5140307084534,510.8785783386346,399.8943147643849,9.997679725654661,1.692985815164129,293.1933123572652,290.1957437852435,293.39463460032033,299.9326903664162,299.70896168424713,312.0399544997201,306.20642622138695,515.92854188683,507.327430458905,550.157384630596,372.7546034426931,371.891878304262,396.226772611652,368.3624068170897,65.2200182944541,2.319409495256914,28.119233980815398
1.0,5.0,56.45504767353165,14.64033752860412,3643.5140307084534,510.8785783386346,399.8943147643849,9.997679725654661,1.692985815164129,288.72013474247944,275.8580655355497,290.1145139105602,299.88750533668605,299.87475319210625,294.8607189097304,297.1346042316676,599.9894855355477,594.3766102841146,620.3879290752018,498.57975126889636,507.57639515398284,491.2523000151579,488.7332556766486,65.43931104151349,1.9007895220910722,34.42743674719084
1.0,6.0,56.45504767353165,14.64033752860412,3643.5140307084534,510.8785783386346,399.8943147643849,9.997679725654661,1.692985815164129,253.00375280911263,252.98543629328594,252.96958729063937,299.93312153487494,299.9275627243815,298.37838204563354,298.3361061351115,460.1110014925139,454.8246801013122,443.6467337159491,353.1739259711387,354.6068636684245,354.56404535156076,352.5720955202601,65.12776834016634,2.5882435377778785,25.162921258979132
1.0,7.0,56.45504767353165,14.64033752860412,3643.5140307084534,510.8785783386346,399.8943147643849,9.997679725654661,1.692985815164129,298.52284647018047,298.1846532199295,298.508477382031,299.9200832745091,299.8547096801599,300.6470162545767,300.30641876032985,419.2967126643599,434.37315891807896,424.4183596805511,411.92688832545025,415.8421556850558,413.5087783448263,411.9335167791531,65.2980371270278,2.0970125317550807,31.138601290273186
1.0,8.0,56.45504767353165,14.64033752860412,3643.5140307084534,510.8785783386346,399.8943147643849,9.997679725654661,1.692985815164129,275.1664402488426,275.10441549904687,275.29160973328567,299.786553385084,299.9010421568628,276.1939841503268,277.413816723686,400.7883415602873,406.95370824923555,406.0355524206202,480.68753112915306,481.4948189985022,508.908389990128,507.72061835937495,65.38770793590334,2.098588454786953,31.157947041379987
1.0,9.0,56.45504767353165,14.64033752860412,3643.5140307084534,510.8785783386346,399.8943147643849,9.997679725654661,1.692985815164129,289.7956382053586,280.69915536719236,291.1981097289052,299.9450120413379,299.72766320977684,286.9524118736051,289.9951089026389,607.8713027488599,399.15089096480443,706.9145879720797,569.9365487658439,575.8607170899597,460.5021601209097,572.6607219326208,65.43931104151349,1.6668304506917093,39.25972855508919
2.0,0.0,54.52319057567317,16.577688022284125,1812.1159358346056,481.0147146119606,400.0583520825544,9.583304193299682,1.683116530461975,287.73754210311324,288.534218406489,290.4285106492584,299.86188369533164,299.93919764691765,290.12867015739494,291.51814430727364,503.2741191490407,503.39499592377786,515.6512844627955,469.446646110335,472.7529666752294,476.0356100886048,465.008386886795,65.11863787692272,2.182762105713672,29.833135597537623
2.0,1.0,54.52319057567317,16.577688022284125,1812.1159358346056,481.0147146119606,400.0583520825544,9.583304193299682,1.683116530461975,228.7662173454835,228.4266790092169,229.35918540242878,299.3716570316468,300.2654861294593,249.745058036279,249.84937141417737,766.1060970535792,761.1853092960871,775.7770161703976,424.6551238499989,443.2373629029023,454.25747336691,435.54545095389705,65.11329512541516,2.590848406245766,25.1320358877217
2.0,2.0,54.52319057567317,16.577688022284125,1812.1159358346056,481.0147146119606,400.0583520825544,9.583304193299682,1.683116530461975,251.42257459845337,251.75228215214952,252.28963306463947,299.6902514196519,300.0169420900418,258.4243518058737,259.7574916017781,618.0943141402663,616.1719004493243,620.1480576306133,416.472268247719,427.5568550337783,443.155329229628,431.18078046729346,65.07610418587267,2.5499113707271346,25.52092787731501
2.0,3.0,54.52319057567317,16.577688022284125,1812.1159358346056,481.0147146119606,400.0583520825544,9.583304193299682,1.683116530461975,298.6177701590054,290.31514665834044,299.1411454405695,299.93336684902647,299.67777326800797,313.9434776350689,307.8999334192458,440.5886219523445,469.31541859836307,447.5878387208295,355.5586526249696,356.17380567104976,362.8552318406142,355.75937131388343,64.55823284142309,2.545411739852957,25.362589411625986
2.0,4.0,54.52319057567317,16.577688022284125,1812.1159358346056,481.0147146119606,400.0583520825544,9.583304193299682,1.683116530461975,293.1933123572652,290.1957437852435,293.39463460032033,299.9326903664162,299.70896168424713,312.0399544997201,306.20642622138695,515.92854188683,507.327430458905,550.157384630596,372.7546034426931,371.891878304262,396.226772611652,368.3624068170897,64.58931280198772,2.7131130284298806,23.80634795719017
2.0,5.0,54.52319057567317,16.577688022284125,1812.1159358346056,481.0147146119606,400.0583520825544,9.583304193299682,1.683116530461975,288.72013474247944,275.8580655355497,290.1145139105602,299.88750533668605,299.87475319210625,294.8607189097304,297.1346042316676,599.9894855355477,594.3766102841146,620.3879290752018,498.57975126889636,507.57639515398284,491.2523000151579,488.7332556766486,65.06705298649669,2.0434947337320217,31.84106712507408
2.0,6.0,54.52319057567317,16.577688022284125,1812.1159358346056,481.0147146119606,400.0583520825544,9.583304193299682,1.683116530461975,253.00375280911263,252.98543629328594,252.96958729063937,299.93312153487494,299.9275627243815,298.37838204563354,298.3361061351115,460.1110014925139,454.8246801013122,443.6467337159491,353.1739259711387,354.6068636684245,354.56404535156076,352.5720955202601,64.51978207522713,2.957458082319244,21.81595825852943
2.0,7.0,54.52319057567317,16.577688022284125,1812.1159358346056,481.0147146119606,400.0583520825544,9.583304193299682,1.683116530461975,298.52284647018047,298.1846532199295,298.508477382031,299.9200832745091,299.8547096801599,300.6470162545767,300.30641876032985,419.2967126643599,434.37315891807896,424.4183596805511,411.92688832545025,415.8421556850558,413.5087783448263,411.9335167791531,65.01597020397223,2.138281796438764,30.405707195494127
2.0,8.0,54.52319057567317,16.577688022284125,1812.1159358346056,481.0147146119606,400.0583520825544,9.583304193299682,1.683116530461975,275.1664402488426,275.10441549904687,275.29160973328567,299.786553385084,299.9010421568628,276.1939841503268,277.413816723686,400.7883415602873,406.95370824923555,406.0355524206202,480.68753112915306,481.4948189985022,508.908389990128,507.72061835937495,65.12306649675577,2.3131474949882804,28.15344314958425
2.0,9.0,54.52319057567317,16.577688022284125,1812.1159358346056,481.0147146119606,400.0583520825544,9.583304193299682,1.683116530461975,289.7956382053586,280.69915536719236,291.1981097289052,299.9450120413379,299.72766320977684,286.9524118736051,289.9951089026389,607.8713027488599,399.15089096480443,706.9145879720797,569.9365487658439,575.8607170899597,460.5021601209097,572.6607219326208,65.0327330169075,1.9352582886228868,33.60416198665876
3.0,0.0,54.876912485582466,16.599840686274508,3374.632175888858,499.5588723828164,399.8379601446839,9.9161805848442,1.691267971430149,287.73754210311324,288.534218406489,290.4285106492584,299.86188369533164,299.93919764691765,290.12867015739494,291.51814430727364,503.2741191490407,503.39499592377786,515.6512844627955,469.446646110335,472.7529666752294,476.0356100886048,465.008386886795,65.05730546023678,2.151696780466781,30.235350097109638
3.0,1.0,54.876912485582466,16.599840686274508,3374.632175888858,499.5588723828164,399.8379601446839,9.9161805848442,1.691267971430149,228.7662173454835,228.4266790092169,229.35918540242878,299.3716570316468,300.2654861294593,249.745058036279,249.84937141417737,766.1060970535792,761.1853092960871,775.7770161703976,424.6551238499989,443.2373629029023,454.25747336691,435.54545095389705,65.12878325711816,2.4773882188419996,26.289292393406622
3.0,2.0,54.876912485582466,16.599840686274508,3374.632175888858,499.5588723828164,399.8379601446839,9.9161805848442,1.691267971430149,251.42257459845337,251.75228215214952,252.28963306463947,299.6902514196519,300.0169420900418,258.4243518058737,259.7574916017781,618.0943141402663,616.1719004493243,620.1480576306133,416.472268247719,427.5568550337783,443.155329229628,431.18078046729346,65.10711477633902,2.4132731491678956,26.97875903471108
3.0,3.0,54.876912485582466,16.599840686274508,3374.632175888858,499.5588723828164,399.8379601446839,9.9161805848442,1.691267971430149,298.6177701590054,290.31514665834044,299.1411454405695,299.93336684902647,299.67777326800797,313.9434776350689,307.8999334192458,440.5886219523445,469.31541859836307,447.5878387208295,355.5586526249696,356.17380567104976,362.8552318406142,355.75937131388343,64.84188409495626,2.558984289635843,25.33891448946082
3.0,4.0,54.876912485582466,16.599840686274508,3374.632175888858,499.5588723828164,399.8379601446839,9.9161805848442,1.691267971430149,293.1933123572652,290.1957437852435,293.39463460032033,299.9326903664162,299.70896168424713,312.0399544997201,306.20642622138695,515.92854188683,507.327430458905,550.157384630596,372.7546034426931,371.891878304262,396.226772611652,368.3624068170897,64.87296405552088,2.664849977680711,24.343946037810927
3.0,5.0,54.876912485582466,16.599840686274508,3374.632175888858,499.5588723828164,399.8379601446839,9.9161805848442,1.691267971430149,288.72013474247944,275.8580655355497,290.1145139105602,299.88750533668605,299.87475319210625,294.8607189097304,297.1346042316676,599.9894855355477,594.3766102841146,620.3879290752018,498.57975126889636,507.57639515398284,491.2523000151579,488.7332556766486,65.11939852495233,1.992408127633752,32.68376474768261
3.0,6.0,54.876912485582466,16.599840686274508,3374.632175888858,499.5588723828164,399.8379601446839,9.9161805848442,1.691267971430149,253.00375280911263,252.98543629328594,252.96958729063937,299.93312153487494,299.9275627243815,298.37838204563354,298.3361061351115,460.1110014925139,454.8246801013122,443.6467337159491,353.1739259711387,354.6068636684245,354.56404535156076,352.5720955202601,64.83065227270582,2.828824976200284,22.917873257675783
3.0,7.0,54.876912485582466,16.599840686274508,3374.632175888858,499.5588723828164,399.8379601446839,9.9161805848442,1.691267971430149,298.52284647018047,298.1846532199295,298.508477382031,299.9200832745091,299.8547096801599,300.6470162545767,300.30641876032985,419.2967126643599,434.37315891807896,424.4183596805511,411.92688832545025,415.8421556850558,413.5087783448263,411.9335167791531,65.0300265047456,2.1690520717239274,29.980850783845312
3.0,8.0,54.876912485582466,16.599840686274508,3374.632175888858,499.5588723828164,399.8379601446839,9.9161805848442,1.691267971430149,275.1664402488426,275.10441549904687,275.29160973328567,299.786553385084,299.9010421568628,276.1939841503268,277.413816723686,400.7883415602873,406.95370824923555,406.0355524206202,480.68753112915306,481.4948189985022,508.908389990128,507.72061835937495,65.08402731181461,2.2225586717793884,29.283378719405462
3.0,9.0,54.876912485582466,16.599840686274508,3374.632175888858,499.5588723828164,399.8379601446839,9.9161805848442,1.691267971430149,289.7956382053586,280.69915536719236,291.1981097289052,299.9450120413379,299.72766320977684,286.9524118736051,289.9951089026389,607.8713027488599,399.15089096480443,706.9145879720797,569.9365487658439,575.8607170899597,460.5021601209097,572.6607219326208,65.11939852495233,1.852085826967635,35.16003285418494
4.0,0.0,55.71220753205128,15.056048878205127,2019.3964760641948,492.81223173490895,399.98276051491246,9.614547209480639,1.7042038923087837,287.73754210311324,288.534218406489,290.4285106492584,299.86188369533164,299.93919764691765,290.12867015739494,291.51814430727364,503.2741191490407,503.39499592377786,515.6512844627955,469.446646110335,472.7529666752294,476.0356100886048,465.008386886795,65.05555069326756,2.3764892852033683,27.374645069228844
4.0,1.0,55.71220753205128,15.056048878205127,2019.3964760641948,492.81223173490895,399.98276051491246,9.614547209480639,1.7042038923087837,228.7662173454835,228.4266790092169,229.35918540242878,299.3716570316468,300.2654861294593,249.745058036279,249.84937141417737,766.1060970535792,761.1853092960871,775.7770161703976,424.6551238499989,443.2373629029023,454.25747336691,435.54545095389705,65.02161258917563,2.6734899901628446,24.32087377488745
4.0,2.0,55.71220753205128,15.056048878205127,2019.3964760641948,492.81223173490895,399.98276051491246,9.614547209480639,1.7042038923087837,251.42257459845337,251.75228215214952,252.28963306463947,299.6902514196519,300.0169420900418,258.4243518058737,259.7574916017781,618.0943141402663,616.1719004493243,620.1480576306133,416.472268247719,427.5568550337783,443.155329229628,431.18078046729346,65.02105893340367,2.6325529546442126,24.69886078405257
4.0,3.0,55.71220753205128,15.056048878205127,2019.3964760641948,492.81223173490895,399.98276051491246,9.614547209480639,1.7042038923087837,298.6177701590054,290.31514665834044,299.1411454405695,299.93336684902647,299.67777326800797,313.9434776350689,307.8999334192458,440.5886219523445,469.31541859836307,447.5878387208295,355.5586526249696,356.17380567104976,362.8552318406142,355.75937131388343,64.61276029347819,2.775468246948567,23.279949379538174
4.0,4.0,55.71220753205128,15.056048878205127,2019.3964760641948,492.81223173490895,399.98276051491246,9.614547209480639,1.7042038923087837,293.1933123572652,290.1957437852435,293.39463460032033,299.9326903664162,299.70896168424713,312.0399544997201,306.20642622138695,515.92854188683,507.327430458905,550.157384630596,372.7546034426931,371.891878304262,396.226772611652,368.3624068170897,64.61640575251846,2.9027246108628924,22.260604919496636
4.0,5.0,55.71220753205128,15.056048878205127,2019.3964760641948,492.81223173490895,399.98276051491246,9.614547209480639,1.7042038923087837,288.72013474247944,275.8580655355497,290.1145139105602,299.88750533668605,299.87475319210625,294.8607189097304,297.1346042316676,599.9894855355477,594.3766102841146,620.3879290752018,498.57975126889636,507.57639515398284,491.2523000151579,488.7332556766486,65.04249092705875,2.217200632370339,29.33541059724662
4.0,6.0,55.71220753205128,15.056048878205127,2019.3964760641948,492.81223173490895,399.98276051491246,9.614547209480639,1.7042038923087837,253.00375280911263,252.98543629328594,252.96958729063937,299.93312153487494,299.9275627243815,298.37838204563354,298.3361061351115,460.1110014925139,454.8246801013122,443.6467337159491,353.1739259711387,354.6068636684245,354.56404535156076,352.5720955202601,64.48936297273401,3.0310745562874533,21.276072816804092
4.0,7.0,55.71220753205128,15.056048878205127,2019.3964760641948,492.81223173490895,399.98276051491246,9.614547209480639,1.7042038923087837,298.52284647018047,298.1846532199295,298.508477382031,299.9200832745091,299.8547096801599,300.6470162545767,300.30641876032985,419.2967126643599,434.37315891807896,424.4183596805511,411.92688832545025,415.8421556850558,413.5087783448263,411.9335167791531,64.96045690186823,2.3724539005910583,27.38112503921968
4.0,8.0,55.71220753205128,15.056048878205127,2019.3964760641948,492.81223173490895,399.98276051491246,9.614547209480639,1.7042038923087837,275.1664402488426,275.10441549904687,275.29160973328567,299.786553385084,299.9010421568628,276.1939841503268,277.413816723686,400.7883415602873,406.95370824923555,406.0355524206202,480.68753112915306,481.4948189985022,508.908389990128,507.72061835937495,65.0822725448454,2.447351176515976,26.59294390169859
4.0,9.0,55.71220753205128,15.056048878205127,2019.3964760641948,492.81223173490895,399.98276051491246,9.614547209480639,1.7042038923087837,289.7956382053586,280.69915536719236,291.1981097289052,299.9450120413379,299.72766320977684,286.9524118736051,289.9951089026389,607.8713027488599,399.15089096480443,706.9145879720797,569.9365487658439,575.8607170899597,460.5021601209097,572.6607219326208,65.01574483902071,2.1089641872612033,30.828283017670923
5.0,0.0,54.696405502392345,16.804555422647528,4029.040817665261,528.3128644091635,399.66295003348546,9.957729562541765,1.7046591171893428,287.73754210311324,288.534218406489,290.4285106492584,299.86188369533164,299.93919764691765,290.12867015739494,291.51814430727364,503.2741191490407,503.39499592377786,515.6512844627955,469.446646110335,472.7529666752294,476.0356100886048,465.008386886795,65.00850225565186,2.392255868714049,27.174560675483686
5.0,1.0,54.696405502392345,16.804555422647528,4029.040817665261,528.3128644091635,399.66295003348546,9.957729562541765,1.7046591171893428,228.7662173454835,228.4266790092169,229.35918540242878,299.3716570316468,300.2654861294593,249.745058036279,249.84937141417737,766.1060970535792,761.1853092960871,775.7770161703976,424.6551238499989,443.2373629029023,454.25747336691,435.54545095389705,65.09143747565302,2.562270167398093,25.40381506363608
5.0,2.0,54.696405502392345,16.804555422647528,4029.040817665261,528.3128644091635,399.66295003348546,9.957729562541765,1.7046591171893428,251.42257459845337,251.75228215214952,252.28963306463947,299.6902514196519,300.0169420900418,258.4243518058737,259.7574916017781,618.0943141402663,616.1719004493243,620.1480576306133,416.472268247719,427.5568550337783,443.155329229628,431.18078046729346,65.02726149068853,2.4643943983414176,26.38671047720814
5.0,3.0,54.696405502392345,16.804555422647528,4029.040817665261,528.3128644091635,399.66295003348546,9.957729562541765,1.7046591171893428,298.6177701590054,290.31514665834044,299.1411454405695,299.93336684902647,299.67777326800797,313.9434776350689,307.8999334192458,440.5886219523445,469.31541859836307,447.5878387208295,355.5586526249696,356.17380567104976,362.8552318406142,355.75937131388343,64.82388231848734,2.6471964559390537,24.487748981777788
5.0,4.0,54.696405502392345,16.804555422647528,4029.040817665261,528.3128644091635,399.66295003348546,9.957729562541765,1.7046591171893428,293.1933123572652,290.1957437852435,293.39463460032033,299.9326903664162,299.70896168424713,312.0399544997201,306.20642622138695,515.92854188683,507.327430458905,550.157384630596,372.7546034426931,371.891878304262,396.226772611652,368.3624068170897,64.82388231848734,2.7325578793079615,23.722784724656744
5.0,5.0,54.696405502392345,16.804555422647528,4029.040817665261,528.3128644091635,399.66295003348546,9.957729562541765,1.7046591171893428,288.72013474247944,275.8580655355497,290.1145139105602,299.88750533668605,299.87475319210625,294.8607189097304,297.1346042316676,599.9894855355477,594.3766102841146,620.3879290752018,498.57975126889636,507.57639515398284,491.2523000151579,488.7332556766486,65.07059532036742,2.2329672158810197,29.14086461170624
5.0,6.0,54.696405502392345,16.804555422647528,4029.040817665261,528.3128644091635,399.66295003348546,9.957729562541765,1.7046591171893428,253.00375280911263,252.98543629328594,252.96958729063937,299.93312153487494,299.9275627243815,298.37838204563354,298.3361061351115,460.1110014925139,454.8246801013122,443.6467337159491,353.1739259711387,354.6068636684245,354.56404535156076,352.5720955202601,64.78157053567227,2.8965328778275348,22.36521153671831
5.0,7.0,54.696405502392345,16.804555422647528,4029.040817665261,528.3128644091635,399.66295003348546,9.957729562541765,1.7046591171893428,298.52284647018047,298.1846532199295,298.508477382031,299.9200832745091,299.8547096801599,300.6470162545767,300.30641876032985,419.2967126643599,434.37315891807896,424.4183596805511,411.92688832545025,415.8421556850558,413.5087783448263,411.9335167791531,64.94555329835416,2.367289021743215,27.4345686994019
5.0,8.0,54.696405502392345,16.804555422647528,4029.040817665261,528.3128644091635,399.66295003348546,9.957729562541765,1.7046591171893428,275.1664402488426,275.10441549904687,275.29160973328567,299.786553385084,299.9010421568628,276.1939841503268,277.413816723686,400.7883415602873,406.95370824923555,406.0355524206202,480.68753112915306,481.4948189985022,508.908389990128,507.72061835937495,65.0352241072297,2.4340520565052874,26.718912577656457
5.0,9.0,54.696405502392345,16.804555422647528,4029.040817665261,528.3128644091635,399.66295003348546,9.957729562541765,1.7046591171893428,289.7956382053586,280.69915536719236,291.1981097289052,299.9450120413379,299.72766320977684,286.9524118736051,289.9951089026389,607.8713027488599,399.15089096480443,706.9145879720797,569.9365487658439,575.8607170899597,460.5021601209097,572.6607219326208,65.07059532036742,2.086180012518069,31.191265820740778
6.0,0.0,57.785029721079106,12.922701188843163,2949.243926707534,473.82804103612614,399.11843418649636,9.711288561845283,1.6707691897545596,287.73754210311324,288.534218406489,290.4285106492584,299.86188369533164,299.93919764691765,290.12867015739494,291.51814430727364,503.2741191490407,503.39499592377786,515.6512844627955,469.446646110335,472.7529666752294,476.0356100886048,465.008386886795,65.268499123804,2.028058829081871,32.18274449827076
6.0,1.0,57.785029721079106,12.922701188843163,2949.243926707534,473.82804103612614,399.11843418649636,9.711288561845283,1.6707691897545596,228.7662173454835,228.4266790092169,229.35918540242878,299.3716570316468,300.2654861294593,249.745058036279,249.84937141417737,766.1060970535792,761.1853092960871,775.7770161703976,424.6551238499989,443.2373629029023,454.25747336691,435.54545095389705,65.25553170623604,2.4068189904064705,27.112770825867344
6.0,2.0,57.785029721079106,12.922701188843163,2949.243926707534,473.82804103612614,399.11843418649636,9.711288561845283,1.6707691897545596,251.42257459845337,251.75228215214952,252.28963306463947,299.6902514196519,300.0169420900418,258.4243518058737,259.7574916017781,618.0943141402663,616.1719004493243,620.1480576306133,416.472268247719,427.5568550337783,443.155329229628,431.18078046729346,65.23058378676608,2.36610027679586,27.5688162612873
